GKZ,Gebietsname,Wahlbe-rechtigte,Stimmen,Unnamed: 4,Unnamed: 5,ÖVP,%,SPÖ,%.1,FPÖ,%.2,NEOS,%.3,JETZT,%.4,GRÜNE,%.5,KPÖ,%.6,WANDL,%.7,BZÖ,%.8,BIER,%.9,CPÖ,%.10,GILT,%.11,SLP,%.12
G10607,Neudörfl,3448.0,2331,35,2296,706.0,30.74912891986063,737.0,32.099303135888505,480.0,20.905923344947734,143.0,6.2282229965156795,32.0,1.3937282229965158,185.0,8.057491289198607,5.0,0.21777003484320556,5.0,0.21777003484320556,,0.0,,0.0,3.0,0.13066202090592335,,0.0,,0.0
G10608,Pöttelsdorf,621.0,396,5,391,162.0,41.432225063938624,98.0,25.063938618925828,56.0,14.322250639386189,30.0,7.672634271099745,2.0,0.5115089514066496,43.0,10.997442455242968,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10609,Pöttsching,2405.0,1739,19,1720,583.0,33.895348837209305,526.0,30.58139534883721,261.0,15.174418604651162,131.0,7.616279069767441,24.0,1.3953488372093024,176.0,10.232558139534884,12.0,0.6976744186046512,6.0,0.3488372093023256,,0.0,,0.0,1.0,0.05813953488372093,,0.0,,0.0
G10610,Rohrbach bei Mattersburg,2130.0,1559,22,1537,577.0,37.540663630448925,550.0,35.7839947950553,232.0,15.09433962264151,58.0,3.7735849056603774,14.0,0.9108653220559532,99.0,6.441119063109954,6.0,0.3903708523096942,1.0,0.06506180871828238,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10611,Bad Sauerbrunn,1772.0,1182,16,1166,370.0,31.732418524871353,249.0,21.355060034305318,233.0,19.98284734133791,78.0,6.689536878216123,28.0,2.401372212692967,192.0,16.466552315608922,8.0,0.6861063464837049,8.0,0.6861063464837049,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10612,Schattendorf,1937.0,1494,36,1458,405.0,27.77777777777778,654.0,44.8559670781893,206.0,14.12894375857339,52.0,3.5665294924554183,12.0,0.823045267489712,120.0,8.23045267489712,4.0,0.2743484224965706,3.0,0.205761316872428,,0.0,,0.0,2.0,0.1371742112482853,,0.0,,0.0
G10613,Sieggraben,991.0,739,14,725,306.0,42.206896551724135,219.0,30.20689655172414,152.0,20.96551724137931,14.0,1.9310344827586208,5.0,0.6896551724137931,24.0,3.310344827586207,4.0,0.5517241379310345,1.0,0.13793103448275862,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10614,Sigleß,964.0,765,5,760,238.0,31.31578947368421,302.0,39.73684210526316,102.0,13.421052631578947,29.0,3.8157894736842106,10.0,1.3157894736842104,71.0,9.342105263157894,5.0,0.6578947368421052,2.0,0.2631578947368421,,0.0,,0.0,1.0,0.13157894736842105,,0.0,,0.0
G10615,Wiesen,2203.0,1605,30,1575,706.0,44.82539682539682,271.0,17.206349206349206,354.0,22.476190476190478,89.0,5.65079365079365,20.0,1.2698412698412698,117.0,7.428571428571429,9.0,0.5714285714285714,6.0,0.38095238095238093,,0.0,,0.0,3.0,0.19047619047619047,,0.0,,0.0
G10616,Antau,614.0,486,11,475,218.0,45.89473684210526,119.0,25.05263157894737,78.0,16.42105263157895,14.0,2.9473684210526314,12.0,2.526315789473684,30.0,6.315789473684211,4.0,0.8421052631578947,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10617,Baumgarten,698.0,517,8,509,139.0,27.308447937131632,232.0,45.579567779960705,61.0,11.984282907662083,23.0,4.518664047151278,11.0,2.161100196463654,37.0,7.269155206286837,3.0,0.5893909626719057,2.0,0.3929273084479371,,0.0,,0.0,1.0,0.19646365422396855,,0.0,,0.0
G10618,Zemendorf-Stöttera,1008.0,712,9,703,334.0,47.51066856330014,209.0,29.72972972972973,94.0,13.371266002844951,25.0,3.556187766714083,5.0,0.7112375533428165,34.0,4.836415362731152,1.0,0.1422475106685633,1.0,0.1422475106685633,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10619,Krensdorf,483.0,350,8,342,159.0,46.49122807017544,91.0,26.608187134502927,61.0,17.83625730994152,10.0,2.923976608187134,3.0,0.8771929824561403,18.0,5.263157894736842,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10699,Wahlkarten - Mattersburg,0.0,3293,26,3267,1142.0,34.955616773798596,1009.0,30.884603611876337,416.0,12.73339455157637,242.0,7.4074074074074066,40.0,1.2243648607284972,392.0,11.998775635139273,15.0,0.4591368227731864,6.0,0.18365472910927455,,0.0,,0.0,5.0,0.15304560759106214,,0.0,,0.0
G10700,Neusiedl am See,45429.0,36582,580,36002,13659.0,37.939558913393704,10160.0,28.220654408088443,6451.0,17.91844897505694,1970.0,5.47191822676518,487.0,1.3527026276317982,2971.0,8.252319315593578,137.0,0.3805344147547358,99.0,0.27498472307094046,,0.0,,0.0,68.0,0.1888783956446864,,0.0,,0.0
G10701,Andau,1919.0,1452,18,1434,511.0,35.634588563458856,535.0,37.308228730822876,299.0,20.850767085076708,33.0,2.301255230125523,8.0,0.5578800557880056,44.0,3.0683403068340307,1.0,0.0697350069735007,3.0,0.20920502092050208,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10702,Apetlon,1525.0,1142,15,1127,499.0,44.27684117125111,368.0,32.6530612244898,170.0,15.084294587400176,33.0,2.9281277728482697,8.0,0.709849157054126,32.0,2.839396628216504,1.0,0.08873114463176575,4.0,0.354924578527063,,0.0,,0.0,12.0,1.064773735581189,,0.0,,0.0
G10703,Bruckneudorf,2368.0,1532,21,1511,407.0,26.935804103242884,412.0,27.26671078755791,371.0,24.553275976174717,97.0,6.41958967571145,25.0,1.6545334215751157,177.0,11.71409662475182,14.0,0.9265387160820648,6.0,0.3970880211780278,,0.0,,0.0,2.0,0.13236267372600927,,0.0,,0.0
G10704,Deutsch Jahrndorf,443.0,346,7,339,112.0,33.03834808259587,116.0,34.21828908554572,74.0,21.828908554572273,15.0,4.424778761061947,5.0,1.4749262536873156,16.0,4.71976401179941,0.0,0.0,1.0,0.2949852507374631,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10705,Frauenkirchen,2350.0,1566,34,1532,555.0,36.22715404699739,503.0,32.83289817232376,272.0,17.75456919060052,66.0,4.308093994778068,24.0,1.5665796344647518,100.0,6.527415143603134,5.0,0.3263707571801566,2.0,0.13054830287206268,,0.0,,0.0,5.0,0.3263707571801566,,0.0,,0.0
G10706,Gattendorf,951.0,716,12,704,269.0,38.21022727272727,215.0,30.53977272727273,147.0,20.880681818181817,25.0,3.5511363636363638,7.0,0.9943181818181818,35.0,4.971590909090909,6.0,0.8522727272727272,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10707,Gols,3133.0,2228,40,2188,701.0,32.03839122486289,611.0,27.925045703839125,468.0,21.389396709323584,122.0,5.575868372943328,31.0,1.416819012797075,231.0,10.557586837294334,9.0,0.41133455210237657,12.0,0.5484460694698354,,0.0,,0.0,3.0,0.13711151736745886,,0.0,,0.0
G10708,Halbturn,1594.0,1210,19,1191,557.0,46.76742233417296,265.0,22.250209907640638,223.0,18.723761544920233,59.0,4.953820319059614,10.0,0.8396305625524769,64.0,5.373635600335852,5.0,0.41981528127623846,6.0,0.5037783375314862,,0.0,,0.0,2.0,0.16792611251049538,,0.0,,0.0
G10709,Illmitz,2053.0,1617,21,1596,617.0,38.659147869674186,598.0,37.468671679197996,242.0,15.162907268170425,51.0,3.195488721804511,17.0,1.0651629072681703,66.0,4.135338345864661,2.0,0.12531328320802004,0.0,0.0,,0.0,,0.0,3.0,0.18796992481203006,,0.0,,0.0
G10710,Jois,1268.0,895,15,880,362.0,41.13636363636364,220.0,25.0,172.0,19.545454545454547,47.0,5.340909090909091,13.0,1.4772727272727273,52.0,5.909090909090909,6.0,0.6818181818181818,4.0,0.45454545454545453,,0.0,,0.0,4.0,0.45454545454545453,,0.0,,0.0
G10711,Kittsee,1508.0,1002,16,986,461.0,46.75456389452333,262.0,26.57200811359026,153.0,15.517241379310345,35.0,3.5496957403651117,11.0,1.1156186612576064,55.0,5.578093306288032,4.0,0.4056795131845842,2.0,0.2028397565922921,,0.0,,0.0,3.0,0.3042596348884381,,0.0,,0.0
G10712,Mönchhof,1828.0,1289,27,1262,583.0,46.19651347068146,284.0,22.503961965134707,234.0,18.54199683042789,58.0,4.595879556259905,15.0,1.1885895404120443,73.0,5.784469096671949,10.0,0.7923930269413629,3.0,0.2377179080824089,,0.0,,0.0,2.0,0.15847860538827258,,0.0,,0.0
G10713,Neusiedl am See,6233.0,3952,57,3895,1459.0,37.458279845956355,803.0,20.61617458279846,623.0,15.994865211810014,360.0,9.242618741976894,72.0,1.848523748395379,544.0,13.966623876765084,16.0,0.41078305519897307,11.0,0.28241335044929394,,0.0,,0.0,7.0,0.1797175866495507,,0.0,,0.0
G10714,Nickelsdorf,1254.0,887,15,872,267.0,30.619266055045873,285.0,32.68348623853211,191.0,21.90366972477064,36.0,4.128440366972478,20.0,2.293577981651376,68.0,7.79816513761468,3.0,0.34403669724770647,2.0,0.22935779816513763,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10715,Pama,858.0,656,9,647,317.0,48.99536321483771,220.0,34.003091190108194,55.0,8.500772797527048,19.0,2.936630602782071,7.0,1.0819165378670788,26.0,4.01854714064915,1.0,0.1545595054095827,2.0,0.3091190108191654,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10716,Pamhagen,1365.0,914,11,903,465.0,51.49501661129568,241.0,26.688815060908084,120.0,13.2890365448505,25.0,2.768549280177187,6.0,0.6644518272425249,39.0,4.318936877076411,4.0,0.4429678848283499,2.0,0.22148394241417496,,0.0,,0.0,1.0,0.11074197120708748,,0.0,,0.0
G10717,Parndorf,3286.0,2060,39,2021,573.0,28.35230084116774,672.0,33.25086590796636,466.0,23.05789213260762,112.0,5.541810984661058,28.0,1.3854527461652646,146.0,7.224146462147452,15.0,0.7422068283028204,7.0,0.34636318654131615,,0.0,,0.0,2.0,0.09896091044037605,,0.0,,0.0
G10718,Podersdorf am See,1755.0,1281,26,1255,640.0,50.99601593625498,203.0,16.175298804780876,190.0,15.139442231075698,79.0,6.294820717131475,22.0,1.7529880478087652,114.0,9.083665338645417,1.0,0.0796812749003984,2.0,0.1593625498007968,,0.0,,0.0,4.0,0.3187250996015936,,0.0,,0.0
G10719,Sankt Andrä am Zicksee,1127.0,878,9,869,405.0,46.60529344073648,220.0,25.31645569620253,148.0,17.03107019562716,48.0,5.523590333716916,8.0,0.9205983889528193,34.0,3.9125431530494823,2.0,0.23014959723820483,0.0,0.0,,0.0,,0.0,4.0,0.46029919447640966,,0.0,,0.0
G10720,Tadten,1009.0,753,8,745,351.0,47.11409395973155,244.0,32.75167785234899,84.0,11.275167785234899,27.0,3.6241610738255035,4.0,0.5369127516778524,34.0,4.563758389261745,1.0,0.1342281879194631,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10721,Wallern im Burgenland,1421.0,1099,25,1074,381.0,35.47486033519553,399.0,37.150837988826815,208.0,19.366852886405958,31.0,2.8864059590316575,10.0,0.931098696461825,42.0,3.910614525139665,1.0,0.0931098696461825,1.0,0.0931098696461825,,0.0,,0.0,1.0,0.0931098696461825,,0.0,,0.0
G10722,Weiden am See,1933.0,1382,21,1361,521.0,38.28067597354886,277.0,20.35268185157972,273.0,20.058780308596617,116.0,8.523144746509919,25.0,1.836884643644379,147.0,10.80088170462895,1.0,0.07347538574577515,0.0,0.0,,0.0,,0.0,1.0,0.07347538574577515,,0.0,,0.0
G10723,Winden am See,1077.0,719,18,701,236.0,33.66619115549215,234.0,33.38088445078459,117.0,16.690442225392296,39.0,5.563480741797433,14.0,1.9971469329529243,57.0,8.131241084165477,2.0,0.28530670470756064,2.0,0.28530670470756064,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10724,Zurndorf,1677.0,1278,32,1246,323.0,25.92295345104334,429.0,34.430176565008026,333.0,26.725521669341894,48.0,3.8523274478330656,13.0,1.043338683788122,92.0,7.3836276083467105,3.0,0.2407704654895666,4.0,0.32102728731942215,,0.0,,0.0,1.0,0.08025682182985554,,0.0,,0.0
G10725,Neudorf,563.0,399,5,394,158.0,40.10152284263959,128.0,32.48730964467005,53.0,13.451776649746192,19.0,4.822335025380711,4.0,1.015228426395939,31.0,7.868020304568528,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.25380710659898476,,0.0,,0.0
G10726,Potzneusiedl,434.0,324,4,320,96.0,30.0,113.0,35.3125,72.0,22.5,13.0,4.0625,4.0,1.25,18.0,5.625,3.0,0.9375,1.0,0.3125,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10727,Edelstal,497.0,356,3,353,209.0,59.20679886685553,67.0,18.980169971671387,51.0,14.44759206798867,8.0,2.26628895184136,2.0,0.56657223796034,16.0,4.53257790368272,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10799,Wahlkarten - Neusiedl am See,0.0,4649,53,4596,1624.0,35.33507397737163,1236.0,26.89295039164491,642.0,13.968668407310705,349.0,7.593559617058311,74.0,1.6100957354221062,618.0,13.446475195822455,21.0,0.45691906005221933,22.0,0.4786771105308964,,0.0,,0.0,10.0,0.2175805047867711,,0.0,,0.0
G10800,Oberpullendorf,30701.0,25504,406,25098,10416.0,41.50131484580445,8077.0,32.18184715913618,3628.0,14.455335086461071,1024.0,4.080006375009961,257.0,1.023985974978086,1519.0,6.052275081679815,91.0,0.3625786915292055,53.0,0.21117220495657027,,0.0,,0.0,33.0,0.13148458044465694,,0.0,,0.0
G10801,Deutschkreutz,2522.0,1780,24,1756,839.0,47.77904328018223,455.0,25.911161731207287,271.0,15.432801822323464,79.0,4.498861047835991,15.0,0.8542141230068337,84.0,4.783599088838269,7.0,0.3986332574031891,3.0,0.17084282460136674,,0.0,,0.0,3.0,0.17084282460136674,,0.0,,0.0
G10802,Draßmarkt,1136.0,847,13,834,388.0,46.52278177458034,265.0,31.774580335731418,81.0,9.712230215827338,39.0,4.676258992805756,7.0,0.8393285371702638,49.0,5.875299760191846,1.0,0.1199040767386091,3.0,0.3597122302158274,,0.0,,0.0,1.0,0.1199040767386091,,0.0,,0.0
G10803,Frankenau-Unterpullendorf,922.0,653,7,646,289.0,44.73684210526316,183.0,28.328173374613,69.0,10.68111455108359,24.0,3.7151702786377707,9.0,1.393188854489164,68.0,10.526315789473683,3.0,0.46439628482972134,0.0,0.0,,0.0,,0.0,1.0,0.15479876160990713,,0.0,,0.0
G10804,Großwarasdorf,1164.0,807,9,798,392.0,49.122807017543856,221.0,27.694235588972433,90.0,11.278195488721805,28.0,3.508771929824561,15.0,1.8796992481203008,44.0,5.513784461152882,7.0,0.8771929824561403,1.0,0.12531328320802004,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10805,Horitschon,1464.0,1087,16,1071,483.0,45.09803921568628,307.0,28.664799253034545,182.0,16.99346405228758,39.0,3.6414565826330536,10.0,0.9337068160597572,41.0,3.828197945845005,2.0,0.18674136321195145,2.0,0.18674136321195145,,0.0,,0.0,5.0,0.4668534080298786,,0.0,,0.0
G10806,Kaisersdorf,480.0,361,5,356,118.0,33.146067415730336,149.0,41.853932584269664,47.0,13.202247191011235,9.0,2.528089887640449,9.0,2.528089887640449,22.0,6.179775280898876,1.0,0.2808988764044944,1.0,0.2808988764044944,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10807,Kobersdorf,1550.0,1172,16,1156,395.0,34.169550173010386,425.0,36.76470588235294,216.0,18.685121107266436,38.0,3.2871972318339098,5.0,0.43252595155709345,71.0,6.141868512110726,4.0,0.34602076124567477,2.0,0.17301038062283738,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10808,Lackenbach,929.0,632,11,621,240.0,38.64734299516908,214.0,34.46054750402576,108.0,17.391304347826086,24.0,3.864734299516908,2.0,0.322061191626409,29.0,4.669887278582931,1.0,0.1610305958132045,3.0,0.4830917874396135,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10809,Lockenhaus,1649.0,1133,21,1112,460.0,41.36690647482014,316.0,28.41726618705036,195.0,17.535971223021583,60.0,5.39568345323741,12.0,1.079136690647482,64.0,5.755395683453238,3.0,0.2697841726618705,1.0,0.08992805755395684,,0.0,,0.0,1.0,0.08992805755395684,,0.0,,0.0
G10810,Lutzmannsburg,704.0,524,4,520,235.0,45.19230769230769,131.0,25.192307692307693,93.0,17.884615384615383,27.0,5.1923076923076925,10.0,1.9230769230769231,21.0,4.038461538461538,3.0,0.576923076923077,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10811,Mannersdorf an der Rabnitz,1477.0,1108,27,1081,417.0,38.575393154486584,353.0,32.65494912118409,209.0,19.33395004625347,38.0,3.515263644773358,12.0,1.1100832562442182,49.0,4.532839962997224,0.0,0.0,2.0,0.18501387604070307,,0.0,,0.0,1.0,0.09250693802035154,,0.0,,0.0
G10812,Markt Sankt Martin,990.0,776,17,759,307.0,40.44795783926219,253.0,33.33333333333333,113.0,14.888010540184455,20.0,2.635046113306983,9.0,1.185770750988142,45.0,5.928853754940711,5.0,0.6587615283267457,5.0,0.6587615283267457,,0.0,,0.0,2.0,0.2635046113306983,,0.0,,0.0
G10813,Neckenmarkt,1412.0,1069,10,1059,519.0,49.008498583569406,310.0,29.272898961284234,144.0,13.59773371104816,29.0,2.7384324834749765,7.0,0.6610009442870632,38.0,3.588290840415486,3.0,0.28328611898017,2.0,0.18885741265344666,,0.0,,0.0,7.0,0.6610009442870632,,0.0,,0.0
G10814,Neutal,894.0,715,14,701,190.0,27.10413694721826,367.0,52.353780313837376,92.0,13.12410841654779,10.0,1.4265335235378032,5.0,0.7132667617689016,30.0,4.279600570613409,3.0,0.42796005706134094,4.0,0.5706134094151213,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10815,Nikitsch,1154.0,812,11,801,409.0,51.06117353308365,224.0,27.965043695380775,74.0,9.238451935081148,40.0,4.9937578027465666,10.0,1.2484394506866416,41.0,5.118601747815231,2.0,0.24968789013732834,0.0,0.0,,0.0,,0.0,1.0,0.12484394506866417,,0.0,,0.0
G10816,Oberpullendorf,2501.0,1463,29,1434,605.0,42.189679218967925,382.0,26.638772663877262,224.0,15.620641562064156,76.0,5.299860529986053,16.0,1.1157601115760112,123.0,8.577405857740587,8.0,0.5578800557880056,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10817,Pilgersdorf,1385.0,1026,22,1004,533.0,53.08764940239043,232.0,23.107569721115535,135.0,13.44621513944223,39.0,3.8844621513944224,10.0,0.9960159362549801,53.0,5.278884462151394,2.0,0.199203187250996,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10818,Piringsdorf,712.0,542,11,531,207.0,38.983050847457626,203.0,38.22975517890772,54.0,10.16949152542373,26.0,4.8964218455743875,3.0,0.5649717514124294,35.0,6.591337099811676,1.0,0.18832391713747645,1.0,0.18832391713747645,,0.0,,0.0,1.0,0.18832391713747645,,0.0,,0.0
G10819,Raiding,742.0,485,11,474,191.0,40.29535864978903,202.0,42.616033755274266,44.0,9.282700421940929,12.0,2.5316455696202533,7.0,1.4767932489451476,15.0,3.1645569620253164,3.0,0.6329113924050633,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10820,Ritzing,747.0,536,12,524,175.0,33.396946564885496,196.0,37.404580152671755,92.0,17.557251908396946,17.0,3.2442748091603053,7.0,1.3358778625954197,31.0,5.916030534351145,5.0,0.9541984732824428,1.0,0.19083969465648853,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10821,Steinberg-Dörfl,1041.0,801,18,783,356.0,45.4661558109834,206.0,26.309067688378036,117.0,14.942528735632186,39.0,4.980842911877394,14.0,1.7879948914431671,48.0,6.130268199233716,1.0,0.1277139208173691,0.0,0.0,,0.0,,0.0,2.0,0.2554278416347382,,0.0,,0.0
G10822,Stoob,1142.0,828,16,812,303.0,37.31527093596059,320.0,39.40886699507389,109.0,13.423645320197044,27.0,3.32512315270936,7.0,0.8620689655172413,42.0,5.172413793103448,3.0,0.3694581280788177,0.0,0.0,,0.0,,0.0,1.0,0.12315270935960591,,0.0,,0.0
G10823,Weppersdorf,1507.0,1124,26,1098,299.0,27.231329690346083,470.0,42.80510018214937,211.0,19.216757741347905,39.0,3.551912568306011,7.0,0.6375227686703097,63.0,5.737704918032787,5.0,0.45537340619307837,2.0,0.18214936247723132,,0.0,,0.0,2.0,0.18214936247723132,,0.0,,0.0
G10824,Lackendorf,490.0,336,5,331,114.0,34.44108761329305,150.0,45.31722054380665,46.0,13.897280966767372,9.0,2.719033232628399,3.0,0.906344410876133,9.0,2.719033232628399,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10825,Unterfrauenhaid,526.0,388,7,381,161.0,42.25721784776903,145.0,38.05774278215223,51.0,13.385826771653544,7.0,1.837270341207349,4.0,1.0498687664041995,8.0,2.099737532808399,4.0,1.0498687664041995,1.0,0.26246719160104987,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10826,Unterrabnitz-Schwendgraben,527.0,424,7,417,216.0,51.798561151079134,123.0,29.496402877697843,46.0,11.031175059952037,8.0,1.9184652278177456,3.0,0.7194244604316548,18.0,4.316546762589928,2.0,0.4796163069544364,1.0,0.2398081534772182,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10827,Weingraben,277.0,226,0,226,83.0,36.72566371681416,100.0,44.24778761061947,17.0,7.52212389380531,9.0,3.982300884955752,1.0,0.4424778761061947,15.0,6.637168141592921,1.0,0.4424778761061947,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10828,Oberloisdorf,657.0,512,16,496,188.0,37.903225806451616,183.0,36.895161290322584,78.0,15.725806451612904,13.0,2.620967741935484,5.0,1.0080645161290323,27.0,5.443548387096774,0.0,0.0,1.0,0.20161290322580644,,0.0,,0.0,1.0,0.20161290322580644,,0.0,,0.0
G10899,Wahlkarten - Oberpullendorf,0.0,3337,21,3316,1304.0,39.324487334137515,992.0,29.91556091676719,420.0,12.665862484921592,199.0,6.001206272617612,33.0,0.9951749095295537,336.0,10.132689987937274,11.0,0.33172496984318456,17.0,0.5126658624849216,,0.0,,0.0,4.0,0.12062726176115801,,0.0,,0.0
G10900,Oberwart,43304.0,34575,506,34069,12172.0,35.72749420294109,10356.0,30.39713522557164,7101.0,20.8429950981831,1381.0,4.05353840734979,392.0,1.1506061228682967,2435.0,7.147259972408934,119.0,0.34929114444216147,73.0,0.2142710381872083,,0.0,,0.0,40.0,0.11740878804778537,,0.0,,0.0
G10901,Bad Tatzmannsdorf,1270.0,831,15,816,324.0,39.705882352941174,184.0,22.54901960784314,178.0,21.813725490196077,46.0,5.637254901960785,9.0,1.1029411764705883,72.0,8.823529411764707,1.0,0.12254901960784313,0.0,0.0,,0.0,,0.0,2.0,0.24509803921568626,,0.0,,0.0
G10902,Bernstein,1780.0,1243,20,1223,423.0,34.587080948487326,489.0,39.98364677023712,207.0,16.925592804578905,37.0,3.025347506132461,3.0,0.24529844644317253,61.0,4.987735077677842,2.0,0.1635322976287817,1.0,0.08176614881439084,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10903,Deutsch Schützen-Eisenberg,949.0,742,15,727,373.0,51.30674002751031,129.0,17.744154057771663,144.0,19.80742778541953,32.0,4.401650618982118,12.0,1.6506189821182942,32.0,4.401650618982118,3.0,0.41265474552957354,0.0,0.0,,0.0,,0.0,2.0,0.2751031636863824,,0.0,,0.0
G10904,Grafenschachen,1051.0,809,23,786,247.0,31.424936386768447,299.0,38.040712468193384,188.0,23.918575063613233,22.0,2.7989821882951653,2.0,0.2544529262086514,25.0,3.1806615776081424,2.0,0.2544529262086514,1.0,0.1272264631043257,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10905,Großpetersdorf,2881.0,1897,27,1870,638.0,34.11764705882353,698.0,37.32620320855615,311.0,16.63101604278075,66.0,3.5294117647058822,25.0,1.3368983957219251,121.0,6.470588235294119,4.0,0.21390374331550802,3.0,0.16042780748663102,,0.0,,0.0,4.0,0.21390374331550802,,0.0,,0.0
G10906,Hannersdorf,627.0,447,5,442,197.0,44.57013574660634,158.0,35.74660633484163,59.0,13.34841628959276,8.0,1.809954751131222,4.0,0.904977375565611,13.0,2.941176470588235,1.0,0.22624434389140274,1.0,0.22624434389140274,,0.0,,0.0,1.0,0.22624434389140274,,0.0,,0.0
G10907,Kemeten,1236.0,876,9,867,217.0,25.02883506343714,286.0,32.98731257208766,258.0,29.757785467128027,40.0,4.61361014994233,15.0,1.7301038062283738,47.0,5.4209919261822375,4.0,0.461361014994233,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10908,Kohfidisch,1193.0,894,21,873,353.0,40.43528064146621,279.0,31.958762886597935,173.0,19.81672394043528,21.0,2.405498281786942,6.0,0.6872852233676976,37.0,4.238258877434135,2.0,0.22909507445589922,2.0,0.22909507445589922,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10909,Litzelsdorf,951.0,691,11,680,215.0,31.61764705882353,169.0,24.852941176470587,202.0,29.705882352941178,20.0,2.941176470588235,4.0,0.5882352941176471,65.0,9.558823529411764,4.0,0.5882352941176471,1.0,0.14705882352941177,,0.0,,0.0,0.0,0.0,,0.0,,0.0
G10910,Loipersdorf-Kitzladen,1051.0,839,16,823,300.0,36.452004860267316,252.0,30.619684082624545,210.0,25.51640340218712,15.0,1.8226002430133657,10.0,1.2150668286755772,34.0,4.131227217496963,1.0,0.12150668286755771,1.0,0.12150668286755771,,0.0,,0.0,0.0,0.0,,0.0,,0.0
